timestamp,pose_x,pose_y,pose_heading,vel_vx,vel_vy,vel_omega,target_x,target_y,distance,raw_turret_angle,filtered_turret_angle,turret_setpoint,turret_actual,turret_error,motor_voltage,stator_current,sotm_active,vision_tag_count,vision_feeding,cancoder_position
33.112893,13.80038133196995,3.482868007932304,120.70699946917854,0.0,0.0,0.0,11.915,4.04,2.144599353554523,43.27219847036851,43.27219847036851,43.27219847036851,38.16015625,5.112042220368508,0.0,-0.42,0.0,1.0,1.0,86.8359375
33.182474,13.801942853736103,3.485262053263586,120.6579819496471,0.017846687165232564,-0.07750618035490407,-0.07469839689615809,11.915,4.04,2.145450418709756,43.38413513000954,43.36174779808133,43.36174779808133,40.09375,3.267997798081332,0.61,3.0,0.0,1.0,1.0,86.8359375
33.205531,13.803166059992009,3.4863584220436445,120.60225172308448,0.010068412281792269,-0.0625699379500977,-0.044342467832458286,11.915,4.04,2.14617593831078,43.45161182750911,43.433639021623556,43.433639021623556,40.62109375,2.8125452716235557,0.48,1.46,0.0,1.0,1.0,87.27539062500001
33.225806,13.804000145008521,3.486987759249382,120.53847222308448,0.007517912646416283,-0.04327866926601396,-0.043834087778875375,11.915,4.04,2.1469848067659925,43.553069263527924,43.52918321514705,43.52918321514705,40.97265625,2.55652696514705,0.53,1.78,0.0,1.0,1.0,87.71484375
33.239459,13.804329986691876,3.4873143797285184,120.50271105902252,0.0040996452164443545,-0.037343622605717566,-0.045370782716975484,11.915,4.04,2.1472212464162173,43.59664745022783,43.583154603211675,43.583154603211675,41.324218749999986,2.258935853211689,0.17,1.46,0.0,1.0,1.0,87.89062499999999
33.250422,13.804764946919509,3.4874212194230805,120.4674965902722,-0.0062713830790777705,-0.031267937195762874,-0.04254908359393583,11.915,4.04,2.147618817439767,43.634851197465814,43.62451187861499,43.62451187861499,41.324218749999986,2.300293128615003,0.46,1.82,0.0,0.0,1.0,88.06640625
33.262721,13.80513535989905,3.4875862543509255,120.41790893792877,0.002535081857326156,-0.030738940790226762,-0.065600951664053,11.915,4.04,2.147941735806341,43.68725199716896,43.674703973458165,43.674703973458165,41.5,2.174703973458165,0.46,3.18,0.0,0.0,1.0,88.24218750000001
33.279138,13.805369344334276,3.487944177721502,120.38005687542812,0.015881977939824647,-0.02254865768838442,-0.07218050698734241,11.915,4.04,2.1480777381148335,43.73284473305633,43.7212165811367,43.7212165811367,41.5,2.0454353311367015,0.46,4.58,0.0,0.0,1.0,88.24218750000001
33.298893,13.805609755060352,3.488204020950041,120.34897905120991,0.009505578227224462,-0.01812636290060394,-0.06589173133623805,11.915,4.04,2.148245139929694,43.76975675569389,43.76004872078245,43.76004872078245,41.67578125,2.08426747078245,0.43,3.8200000000000003,0.0,0.0,1.0,88.154296875
33.331319,13.806082323077609,3.4885188260474895,120.2977531996473,-0.0039627175720034075,-0.014514387344542938,-0.013645495307959376,11.915,4.04,2.148625433107192,43.82824221903619,43.81460351938544,43.81460351938544,41.8515625,1.963041019385443,0.39,2.72,0.0,1.0,1.0,88.24218750000001
