timestamp,pose_x,pose_y,pose_heading,vel_vx,vel_vy,vel_omega,target_x,target_y,distance,raw_turret_angle,filtered_turret_angle,turret_setpoint,turret_actual,turret_error,motor_voltage,stator_current,sotm_active,vision_tag_count,vision_feeding,cancoder_position
17.162394,13.826381295149377,3.2101520272123114,119.34099426712702,0.0,0.0,0.0,11.915,4.04,2.2600488824506337,38.04633420241982,38.04633420241982,38.04633420241982,36.75390625,1.2924279524198212,0.0,0.24,0.0,2.0,1.0,83.583984375
17.212293,13.826271249017362,3.210206786776997,119.33321674368936,0.0,0.0,0.0,11.915,4.04,2.2599786734177485,38.05409871792396,38.05409871792396,38.05409871792396,36.75390625,1.3001924679239565,0.27,1.86,0.0,2.0,1.0,83.671875
17.247093,13.82855222560182,3.2098594305044097,119.35409002248304,0.04708973714784722,-0.024294336229883612,-0.18179222963941435,11.915,4.04,2.2622065948627856,38.04894638068261,38.04894638068261,38.04894638068261,36.75390625,1.295040130682608,0.27,1.6,0.0,2.0,1.0,83.583984375
17.266589,13.829039618942417,3.210366235129745,119.38865820104476,0.05811025584489247,-0.014055359373255506,-0.16001740139210624,11.915,4.04,2.262741437475722,38.040666779588115,38.040666779588115,38.040666779588115,36.75390625,1.2867605295881148,0.27,1.3,0.0,2.0,1.0,83.671875
17.282598,13.828971588192141,3.2106763717929945,119.40510747890512,0.0511390644224414,-0.011494873484209682,-0.14601344308203562,11.915,4.04,2.2622523169006117,38.025094037649644,38.025094037649644,38.025094037649644,36.75390625,1.2711877876496445,0.27,1.58,0.0,2.0,1.0,83.49609375
17.30176,13.82946718532428,3.210976649142161,119.42560026015491,0.04086019363259485,-0.011095425465117709,-0.12042837487629139,11.915,4.04,2.2625835970024313,38.018038837643886,38.018038837643886,38.018038837643886,36.75390625,1.2641325876438856,0.27,1.46,0.0,2.0,1.0,83.671875
17.317546,13.829368252219819,3.2112727204609106,119.43676090968725,0.03077014242247319,-0.007172140723479924,-0.07273272479698654,11.915,4.04,2.262372590697398,38.01371264882962,38.01371264882962,38.01371264882962,36.75390625,1.2598063988296175,0.27,1.5,0.0,2.0,1.0,83.671875
17.345315,13.829612293959766,3.2112390177356707,119.45987346218885,0.013619478103071783,-0.008271453603898048,-0.05394724462638598,11.915,4.04,2.2623747757591617,37.99447223901596,37.99447223901596,37.99447223901596,36.75390625,1.2405659890159626,0.27,1.34,0.0,2.0,1.0,83.583984375
17.380894,13.829482970523404,3.21124173358232,119.47337184569763,0.008255627357403737,-0.004734263694261509,-0.030297415271290824,11.915,4.04,2.2624704246400067,37.98034795077064,37.98034795077064,37.98034795077064,36.75390625,1.2264417007706427,0.27,1.5,0.0,2.0,1.0,83.583984375
17.408181,13.829812319162546,3.21125565129952,119.48995741991651,0.018398386222561302,-0.004838520550439917,-0.046733144835398144,11.915,4.04,2.262760191231911,37.9685794399668,37.9685794399668,37.9685794399668,36.75390625,1.2146731899668026,0.23,0.9400000000000001,0.0,2.0,1.0,83.583984375
17.422873,13.827977482593052,3.2109548586001218,119.49204503584869,0.017231574688367186,-0.003480873012174457,-0.040264943896195685,11.915,4.04,2.261179907828173,37.941792267566726,37.941792267566726,37.941792267566726,36.75390625,1.1878860175667256,0.23,0.74,0.0,2.0,1.0,83.583984375
17.437008,13.827949845844989,3.2111358679297295,119.49477984053621,0.024062923721684615,-0.002764127820747009,-0.05033019401420428,11.915,4.04,2.261083428608313,37.94323781228088,37.94323781228088,37.94323781228088,36.75390625,1.189331562280877,0.23,0.7000000000000001,0.0,2.0,1.0,83.583984375
17.459825,13.82700534512027,3.2113363492379543,119.50324213063524,0.006077894252881896,-0.0034420686652177107,-0.023341243899470183,11.915,4.04,2.2601296504930075,37.93094300247403,37.93094300247403,37.93094300247403,36.75390625,1.1770367524740308,0.23,0.86,0.0,2.0,1.0,83.671875
17.477855,13.827231019405382,3.2110366519176465,119.50333440407283,-0.016422031611477407,-0.0011036062302827096,-0.01199979148587905,11.915,4.04,2.260453011427414,37.926038169400705,37.926038169400705,37.926038169400705,36.75390625,1.1721319194007052,0.23,0.8200000000000001,0.0,2.0,1.0,83.671875
17.49993,13.826553936475777,3.2103690213214326,119.5017006529892,0.006586657239649726,-8.919133321186715E-4,-0.0060688035059842955,11.915,4.04,2.2600851099520964,37.905327223386315,37.905327223386315,37.905327223386315,36.75390625,1.1514209733863154,0.23,0.7000000000000001,0.0,2.0,1.0,83.671875
17.516662,13.825931696709153,3.210155540394884,119.50145395735977,0.0034534323265693815,3.0806823282266636E-4,-0.006808761986409719,11.915,4.04,2.2595928162647607,37.89449530134511,37.89449530134511,37.89449530134511,36.75390625,1.1405890513451098,0.23,0.88,0.0,2.0,1.0,83.671875
17.540294,13.826022950741166,3.2100864954726327,119.50454137923447,2.4168126295576057E-4,-9.085021317473366E-4,6.353369393848022E-4,11.915,4.04,2.259701895005085,37.89092216475076,37.89092216475076,37.89092216475076,36.75390625,1.1370159147507621,0.23,0.58,0.0,2.0,1.0,83.583984375
