timestamp,pose_x,pose_y,pose_heading,vel_vx,vel_vy,vel_omega,target_x,target_y,distance,raw_turret_angle,filtered_turret_angle,turret_setpoint,turret_actual,turret_error,motor_voltage,stator_current,sotm_active,vision_tag_count,vision_feeding,cancoder_position
70.66792,13.447629629915049,3.6544202507279264,124.19972807390144,0.0,0.0,0.0,11.915,4.04,1.7586952439817392,42.32663079403692,42.32663079403692,42.32663079403692,47.4765625,-5.149931705963077,0.0,-0.34,0.0,1.0,1.0,96.416015625
70.683632,13.447629629915049,3.6544202507279264,124.20311636687018,0.0,0.0,0.0,11.915,4.04,1.7586942822080713,42.32386180806415,42.32441560525871,42.32441560525871,47.125,-4.800584394741293,-0.89,8.0,0.0,1.0,1.0,96.50390625
70.696357,13.447145320229971,3.6544560195297136,124.20344150749521,0.0,0.0,0.0,11.915,4.04,1.7584024619326764,42.32131919012922,42.32193847315512,42.32193847315512,46.7734375,-4.451499026844878,-0.62,9.22,0.0,0.0,1.0,96.328125
70.715983,13.447678761930607,3.6547609062222493,124.21370740202666,0.015000236987490922,-0.03739731108908405,-0.001952510311816202,11.915,4.04,1.758593843133824,42.32101901104011,42.32120290346311,42.32120290346311,46.24609375,-3.92489084653689,-0.7000000000000001,4.5200000000000005,0.0,1.0,1.0,95.80078125
70.734273,13.44842332926806,3.655591435143189,124.19763127312027,-0.0019846447679741502,-0.06869611337286795,0.003987821811544197,11.915,4.04,1.7591954825911,42.37195772121959,42.36180675766829,42.36180675766829,45.54296875,-3.1811619923317096,-0.66,0.98,0.0,1.0,1.0,94.921875
70.759687,13.449947892247057,3.656336612229223,124.15808149968252,-0.001968145870999756,-0.049721864455082594,0.002323307466824844,11.915,4.04,1.7603776608596546,42.43294831714149,42.41872000524685,42.41872000524685,44.83984375,-2.421123744753153,-0.49,0.4,0.0,1.0,1.0,94.21875
70.773451,13.450337254254368,3.6566000675604537,124.15363382390137,-0.005027230649940734,-0.03823513241030472,0.003540546297098987,11.915,4.04,1.7608368366731362,42.45788386198584,42.45005109063804,42.45005109063804,44.6640625,-2.0382301593619587,-0.36,0.58,0.0,1.0,1.0,93.779296875
70.793429,13.45094816860352,3.6569934136195283,124.1427323004639,-0.0022423943170176847,-0.02746770551930238,-0.03282646766218831,11.915,4.04,1.761343456436111,42.484730126415755,42.47779431926021,42.47779431926021,44.3125,-1.6589244307397877,-0.16,0.8200000000000001,0.0,1.0,1.0,93.33984375
70.813686,13.451413239870337,3.6572299658431575,124.13399761687018,-0.00907087748844635,-0.022391886754887458,-0.00884111229832166,11.915,4.04,1.761743883662004,42.50356279390051,42.498409098972445,42.498409098972445,43.9609375,-1.462528401027555,-0.35000000000000003,0.56,0.0,1.0,1.0,93.251953125
70.834035,13.451781706739581,3.657324316398987,124.13579003093255,-0.0013331544417872765,-0.017344977231056234,-0.016641654605081633,11.915,4.04,1.7620800371976235,42.507705707024975,42.50584638541447,42.50584638541447,43.9609375,-1.455091114585528,-0.35000000000000003,2.5,0.0,1.0,1.0,93.076171875
