timestamp,test_phase,command_type,command_value,turret_velocity_rps,turret_position_rot,motor_voltage,stator_current,supply_voltage
197.698958,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.44,11.819739746093749
197.718639,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.48,11.79460986328125
197.736818,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.08,11.788327392578125
197.755628,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.14,11.8071748046875
197.775773,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.26,11.800892333984375
197.796011,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.38,11.76947998046875
197.822445,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.36,11.788327392578125
197.83569,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.26,11.800892333984375
197.85641,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.28,11.800892333984375
197.878225,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.54,11.813457275390624
197.895347,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.3,11.800892333984375
197.916753,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.34,11.8071748046875
197.936249,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.42,11.819739746093749
197.955634,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.5,11.800892333984375
197.978859,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.38,11.826022216796874
197.995127,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.36,11.819739746093749
198.019279,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.3,11.826022216796874
198.035659,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.32,11.813457275390624
198.056435,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.08,11.813457275390624
198.078101,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.02,11.8071748046875
198.096354,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.36,11.819739746093749
198.115424,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.18,11.819739746093749
198.135847,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.08,11.8071748046875
198.158775,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.44,11.8071748046875
198.178178,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.12,11.819739746093749
198.195986,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.26,11.800892333984375
198.216633,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.28,11.788327392578125
198.235739,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.44,11.813457275390624
198.255903,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.6,11.826022216796874
198.276197,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.34,11.813457275390624
198.296416,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.7000000000000001,11.813457275390624
198.316432,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.12,11.819739746093749
198.336391,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.58,11.8071748046875
198.35637,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.06,11.832304687499999
198.377832,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.2,11.819739746093749
198.399276,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.08,11.813457275390624
198.417288,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.38,11.813457275390624
198.435968,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.56,11.819739746093749
198.456688,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.52,11.813457275390624
198.47637,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.12,11.819739746093749
198.496441,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.08,11.800892333984375
198.518293,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.5,11.826022216796874
198.536323,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.46,11.819739746093749
198.55875,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.04,11.832304687499999
198.576373,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.24,11.800892333984375
198.597742,1.0,2.0,0.0,0.0,2.873046875,0.0,-0.24,11.813457275390624
198.615754,1.0,0.0,3.5,0.0,2.873046875,0.0,-0.04,11.800892333984375
198.637718,1.0,0.0,3.5,0.4296875,2.8779296875,3.5300000000000002,31.94,11.4302265625
198.656861,1.0,0.0,3.5,0.513671875,2.88623046875,3.5300000000000002,31.38,11.593570800781249
198.676932,1.0,0.0,3.5,0.6171875,2.8974609375,3.5300000000000002,12.94,11.700372802734375
198.695835,1.0,0.0,3.5,0.646484375,2.91015625,3.5300000000000002,6.84,11.738067626953125
198.716555,1.0,0.0,3.5,0.638671875,2.9228515625,3.5300000000000002,5.32,11.738067626953125
