timestamp,pose_x,pose_y,pose_heading,vel_vx,vel_vy,vel_omega,target_x,target_y,distance,raw_turret_angle,filtered_turret_angle,turret_setpoint,turret_actual,turret_error,motor_voltage,stator_current,sotm_active,vision_tag_count,vision_feeding,cancoder_position
29.655174,13.568505691367012,3.730412914411042,131.3897996167922,0.0,0.0,0.0,11.915,4.04,1.8590531478290953,38.96997600927198,38.96997600927198,38.96997600927198,39.390624999999986,-0.42064899072800443,0.0,-0.18,0.0,0.0,1.0,87.978515625
29.676636,13.56844129130709,3.730392398175266,131.390000909761,0.0,0.0,0.0,11.915,4.04,1.8590593438027372,38.97105829658635,38.97084183912347,38.97084183912347,39.21484375,-0.244001910876527,-0.42,3.62,0.0,0.0,1.0,87.802734375
29.696689,13.569363904818164,3.7298165847449805,131.3801715738234,-0.027513930184216655,0.03360426476319163,0.10601510949474292,11.915,4.04,1.8600063869624557,38.96424959890194,38.965568046946245,38.965568046946245,38.86328125,0.10228679694624532,-0.5,4.22,0.0,0.0,1.0,87.802734375
29.710471,13.570066320459292,3.728891980874415,131.36977260897996,-0.040219226162159255,0.054081271526769156,-0.05987226620774458,11.915,4.04,1.8608592499903358,38.949221355708474,38.95249069395603,38.95249069395603,38.86328125,0.08920944395602959,-0.48,2.9,0.0,0.0,1.0,87.89062499999999
29.722473,13.570870815960443,3.727963793160822,131.38494181991794,-0.0340209681523696,0.04825484630267332,-0.11399773545382744,11.915,4.04,1.8618010056783947,38.91150032772952,38.91969840097482,38.91969840097482,38.6875,0.23219840097482347,-0.45,1.34,0.0,0.0,1.0,87.978515625
29.745679,13.572336927128104,3.7262278974554484,131.47499988632413,-0.037515013996998456,0.034578165233956404,-0.07628170676769302,11.915,4.04,1.8634941304505697,38.784985329155475,38.81192794351934,38.81192794351934,38.51171875,0.3002091935193434,-0.43,2.1,0.0,0.0,1.0,87.802734375
29.763766,13.57349464334585,3.724836861067299,131.58262857772976,-0.04059471640699286,0.023199138139832234,-0.03488520851632049,11.915,4.04,1.8645149064237563,38.68429712657804,38.7098232899663,38.7098232899663,38.3359375,0.37388578996630173,-0.35000000000000003,1.78,0.0,0.0,1.0,87.978515625
29.784709,13.57448827656285,3.7236636000674506,131.7225486246057,-0.0280781712961099,0.02033323321698207,-0.006916363268538896,11.915,4.04,1.865922453393927,38.49447624105644,38.53754565083841,38.53754565083841,38.16015625,0.37738940083841044,-0.42,2.22,0.0,0.0,1.0,87.802734375
29.804112,13.575283897716194,3.7227206962748722,131.85021961288513,-0.03501024045265089,0.014766571954086458,0.015631989685127273,11.915,4.04,1.8668000068217687,38.354525871235765,38.39112982715629,38.39112982715629,37.984375,0.4067548271562913,-0.2,1.3,0.0,0.0,1.0,87.71484375
29.822439,13.576006497477866,3.721949477896739,131.9146058824176,-0.03289174150072734,0.008266179902876846,0.007373774916226358,11.915,4.04,1.867609288217732,38.276688646741796,38.299576882824695,38.299576882824695,37.984375,0.3152018828246952,-0.43,2.36,0.0,0.0,1.0,87.451171875
