timestamp,test_phase,command_type,command_value,turret_velocity_rps,turret_position_rot,motor_voltage,stator_current,supply_voltage
188.478829,1.0,0.0,1.5,0.0,2.873046875,0.0,-0.84,11.844869628906249
188.497898,1.0,0.0,1.5,0.19921875,2.875,1.51,11.96,11.79460986328125
188.517969,1.0,0.0,1.5,0.19335937500000003,2.8789062500000004,1.51,11.120000000000001,11.775762451171875
188.53728,1.0,0.0,1.5,0.21289062499999997,2.88232421875,1.51,9.18,11.79460986328125
188.556794,1.0,0.0,1.5,0.25390625,2.8872070312499996,1.51,4.16,11.813457275390624
188.577626,1.0,0.0,1.5,0.25,2.8920898437500004,1.51,3.2600000000000002,11.819739746093749
188.596436,1.0,0.0,1.5,0.2421875,2.896484375,1.52,4.12,11.800892333984375
188.616377,1.0,0.0,1.5,0.2421875,2.9013671875,1.51,3.52,11.8071748046875
188.637524,1.0,0.0,1.5,0.2421875,2.90576171875,1.52,4.4,11.813457275390624
188.657317,1.0,0.0,1.5,0.23437499999999997,2.91015625,1.52,4.5200000000000005,11.79460986328125
188.678835,1.0,0.0,1.5,0.2421875,2.9150390625,1.51,3.7800000000000002,11.8071748046875
188.701688,1.0,0.0,1.5,0.2421875,2.9208984375,1.51,3.54,11.8071748046875
188.719663,1.0,0.0,1.5,0.236328125,2.9243164062500004,1.51,4.36,11.800892333984375
188.737082,1.0,0.0,1.5,0.2421875,2.92919921875,1.51,3.98,11.8071748046875
188.756745,1.0,0.0,1.5,0.228515625,2.93359375,1.51,4.98,11.800892333984375
188.778689,1.0,0.0,1.5,0.25390625,2.9384765624999996,1.51,3.7800000000000002,11.79460986328125
188.799502,1.0,0.0,1.5,0.23437499999999997,2.94287109375,1.51,4.8,11.782044921875
188.816401,1.0,0.0,1.5,0.24609375,2.947265625,1.51,4.5,11.8071748046875
188.836899,1.0,0.0,1.5,0.240234375,2.9521484375,1.51,4.14,11.788327392578125
188.858065,1.0,0.0,1.5,0.240234375,2.9565429687500004,1.52,4.48,11.800892333984375
188.875557,1.0,0.0,1.5,0.240234375,2.96142578125,1.51,4.34,11.800892333984375
188.898578,1.0,0.0,1.5,0.240234375,2.9658203125,1.51,4.0600000000000005,11.832304687499999
188.917276,1.0,0.0,1.5,0.23437499999999997,2.9707031249999996,1.51,3.94,11.8071748046875
188.936717,1.0,0.0,1.5,0.240234375,2.97509765625,1.51,4.24,11.838587158203124
188.956732,1.0,0.0,1.5,0.228515625,2.97998046875,1.51,3.88,11.826022216796874
188.978584,1.0,0.0,1.5,0.232421875,2.984375,1.51,5.2,11.844869628906249
188.995149,1.0,0.0,1.5,0.24609375,2.9887695312500004,1.51,3.44,11.826022216796874
189.018392,1.0,0.0,1.5,0.23437499999999997,2.99365234375,1.51,4.0600000000000005,11.819739746093749
189.036052,1.0,0.0,1.5,0.24609375,2.998046875,1.51,4.0600000000000005,11.813457275390624
189.056717,1.0,0.0,1.5,0.23437499999999997,3.0029296874999996,1.51,4.16,11.826022216796874
189.077233,1.0,0.0,1.5,0.24609375,3.0078125000000004,1.52,3.92,11.813457275390624
189.096655,1.0,0.0,1.5,0.240234375,3.01220703125,1.51,3.54,11.826022216796874
189.117041,1.0,0.0,1.5,0.240234375,3.01708984375,1.51,3.4,11.819739746093749
189.135999,1.0,0.0,1.5,0.240234375,3.021484375,1.51,4.0200000000000005,11.813457275390624
189.158408,1.0,0.0,1.5,0.24609375,3.02587890625,1.51,4.44,11.838587158203124
189.178794,1.0,0.0,1.5,0.24609375,3.03076171875,1.51,3.22,11.832304687499999
189.197882,1.0,0.0,1.5,0.23828125,3.03564453125,1.51,4.46,11.826022216796874
189.216618,1.0,0.0,1.5,0.240234375,3.0400390625000004,1.51,3.68,11.838587158203124
189.236299,1.0,0.0,1.5,0.23828125,3.04443359375,1.51,4.64,11.826022216796874
189.259691,1.0,0.0,1.5,0.23828125,3.04931640625,1.51,4.5600000000000005,11.838587158203124
189.278037,1.0,0.0,1.5,0.23828125,3.0537109375,1.51,4.58,11.832304687499999
189.296587,1.0,0.0,1.5,0.24609375,3.05859375,1.51,4.1,11.819739746093749
189.316788,1.0,0.0,1.5,0.23046875,3.06298828125,1.52,5.38,11.838587158203124
189.336692,1.0,0.0,1.5,0.251953125,3.0673828124999996,1.51,3.68,11.832304687499999
189.35667,1.0,0.0,1.5,0.23828125,3.0722656250000004,1.51,3.74,11.832304687499999
189.377539,1.0,0.0,1.5,0.24414062499999997,3.0771484375,1.51,4.36,11.819739746093749
189.397666,1.0,0.0,1.5,0.24414062499999997,3.08154296875,1.51,3.64,11.819739746093749
189.416809,1.0,0.0,1.5,0.25,3.0859375,1.51,4.62,11.826022216796874
189.442872,1.0,0.0,1.5,0.23828125,3.091796875,1.51,3.88,11.851152099609374
189.456896,1.0,0.0,1.5,0.24414062499999997,3.09521484375,1.51,4.4,11.838587158203124
189.476151,1.0,0.0,1.5,0.23828125,3.10009765625,1.51,4.08,11.826022216796874
189.497928,1.0,0.0,1.5,0.23828125,3.1044921875000004,1.51,4.58,11.819739746093749
189.520689,1.0,0.0,1.5,0.24414062499999997,3.1103515624999996,1.51,3.9,11.832304687499999
189.536067,1.0,0.0,1.5,0.23828125,3.11376953125,1.51,4.36,11.819739746093749
189.556862,1.0,0.0,1.5,0.24414062499999997,3.1186523437499996,1.51,4.5,11.838587158203124
189.577341,1.0,0.0,1.5,0.24414062499999997,3.123046875,1.51,4.62,11.819739746093749
189.601289,1.0,0.0,1.5,0.236328125,3.12841796875,1.51,4.86,11.838587158203124
189.619116,1.0,0.0,1.5,0.23046875,3.13232421875,1.51,4.6000000000000005,11.838587158203124
189.63607,1.0,0.0,1.5,0.25,3.1367187500000004,1.51,4.24,11.832304687499999
189.657922,1.0,0.0,1.5,0.23046875,3.14111328125,1.51,4.44,11.844869628906249
189.676398,1.0,0.0,1.5,0.236328125,3.14599609375,1.51,5.18,11.819739746093749
189.697842,1.0,0.0,1.5,0.23046875,3.150390625,1.51,5.04,11.826022216796874
189.71667,1.0,0.0,1.5,0.236328125,3.15478515625,1.51,5.1000000000000005,11.832304687499999
189.736055,1.0,0.0,1.5,0.23046875,3.1591796875,1.51,5.38,11.813457275390624
189.758834,1.0,0.0,1.5,0.22265625,3.16357421875,1.51,6.34,11.838587158203124
189.779276,1.0,0.0,1.5,0.248046875,3.16943359375,1.51,4.28,11.826022216796874
189.802612,1.0,0.0,1.5,0.23046875,3.173828125,1.51,4.92,11.819739746093749
189.816673,1.0,0.0,1.5,0.2421875,3.1772460937500004,1.51,4.2,11.826022216796874
189.839007,1.0,0.0,1.5,0.228515625,3.18212890625,1.52,4.66,11.819739746093749
189.855869,1.0,0.0,1.5,0.240234375,3.1865234375,1.51,5.6000000000000005,11.813457275390624
189.877981,1.0,0.0,1.5,0.236328125,3.19091796875,1.51,4.54,11.832304687499999
189.8977,1.0,0.0,1.5,0.240234375,3.1962890624999996,1.51,5.1000000000000005,11.813457275390624
189.920776,1.0,0.0,1.5,0.23437499999999997,3.20068359375,1.51,4.42,11.832304687499999
189.938732,1.0,0.0,1.5,0.23437499999999997,3.2045898437499996,1.51,4.8,11.844869628906249
189.956151,1.0,0.0,1.5,0.23437499999999997,3.208984375,1.51,5.04,11.826022216796874
189.976778,1.0,0.0,1.5,0.248046875,3.21337890625,1.51,3.8000000000000003,11.813457275390624
189.996701,1.0,2.0,0.0,0.06640625,3.21630859375,0.0,-3.86,11.844869628906249
190.016568,1.0,2.0,0.0,0.078125,3.2177734374999996,0.0,-3.22,11.838587158203124
190.036194,1.0,2.0,0.0,0.03125,3.21875,-0.48,-4.24,11.844869628906249
190.059307,1.0,2.0,0.0,0.0234375,3.21875,-0.24,-1.08,11.851152099609374
190.077041,1.0,2.0,0.0,0.021484374999999997,3.21875,0.0,-0.02,11.832304687499999
190.098281,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.2,11.857434570312499
190.116849,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.34,11.851152099609374
190.136995,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.06,11.844869628906249
190.156175,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.3,11.832304687499999
190.17671,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.26,11.844869628906249
190.196095,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.4,11.857434570312499
190.218819,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.44,11.851152099609374
190.236608,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.3,11.826022216796874
190.256679,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.06,11.851152099609374
190.276472,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.66,11.832304687499999
190.298027,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.14,11.838587158203124
190.318414,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.2,11.851152099609374
190.337075,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.12,11.844869628906249
190.357016,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.32,11.851152099609374
190.377514,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.36,11.857434570312499
190.396565,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.28,11.813457275390624
190.420457,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.3,11.826022216796874
190.435798,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.34,11.851152099609374
190.456277,1.0,2.0,0.0,0.009765625,3.21923828125,0.0,-0.16,11.844869628906249
