timestamp,pose_x,pose_y,pose_heading,vel_vx,vel_vy,vel_omega,target_x,target_y,distance,raw_turret_angle,filtered_turret_angle,turret_setpoint,turret_actual,turret_error,motor_voltage,stator_current,sotm_active,vision_tag_count,vision_feeding
314.238933,13.796812537094748,4.402475918124857,146.86937161409082,-0.4474768357416574,0.5091217770667001,0.005217944972461116,11.915,4.04,2.0938906559996417,39.20039858675017,41.372758912462686,41.372758912462686,42.02734375,-0.654584837537314,-0.58,0.5,1.0,0.0,1.0
314.259004,13.798773954354903,4.388791292371291,146.8628350828408,-0.4655521230279106,0.530691220635129,0.003185543028906905,11.915,4.04,2.0943624988753444,38.844710808788136,40.9935516969115,40.9935516969115,41.67578125,-0.6822295530884972,-0.55,1.48,1.0,0.0,1.0
314.27683,13.800347525586885,4.377783676614621,146.84106319612198,-0.4624556741659658,0.5263205219403506,-0.013070660100102825,11.915,4.04,2.09497069858482,38.47079665591849,40.61513844076255,40.61513844076255,41.324218749999986,-0.7090803092374358,-0.5700000000000001,3.3200000000000003,1.0,0.0,1.0
314.297643,13.80246663725919,4.363009999470555,146.81289284455954,-0.4659120868783936,0.5294001207656891,-0.008596511693802045,11.915,4.04,2.095798127111321,38.06636105561944,40.232821832991085,40.232821832991085,40.97265625,-0.7398344170089146,-0.66,4.32,1.0,0.0,1.0
314.316768,13.804304774443501,4.350189500897062,146.82174153205958,-0.45070892757672404,0.5120827851299179,0.015807158661210473,11.915,4.04,2.0964806606816504,37.74075049173712,39.85901113180299,39.85901113180299,40.62109375,-0.7620826181970131,-0.74,2.6,1.0,0.0,1.0
314.338064,13.806451109261772,4.335202956968537,146.79398874299707,-0.45268229116000214,0.515209819326527,-0.017246069588992757,11.915,4.04,2.0973743022653872,37.3694109684497,39.4855711073,39.4855711073,40.09375,-0.6081788927000034,-0.5,1.58,1.0,0.0,1.0
314.359322,13.808523671260478,4.320606949988788,146.78233587971582,-0.45403016959856335,0.5165584105448952,0.003972803446634734,11.915,4.04,2.098362926971645,36.98463874485327,39.11043125293299,39.11043125293299,39.91796875,-0.8075374970670097,-0.61,2.08,1.0,0.0,1.0
314.377408,13.810055168226683,4.309782664723312,146.76724476252835,-0.4549178799067573,0.5184571572069026,-0.00936230070071196,11.915,4.04,2.0991130816571646,36.70037396731789,38.74892266009073,38.74892266009073,39.390624999999986,-0.6417023399092585,-0.67,3.2800000000000002,1.0,0.0,1.0
314.398722,13.8122727128705,4.293879280714975,146.7546643758096,-0.45175830873712863,0.5156580613986123,-0.012394501815793,11.915,4.04,2.100009411613721,36.35062786978381,38.389178441544686,38.389178441544686,38.86328125,-0.4741028084553136,-0.63,3.12,1.0,0.0,1.0
314.417588,13.814023816195498,4.2814354724590675,146.73586940315332,-0.44955314512522115,0.5125175071620263,-0.025604889313967052,11.915,4.04,2.101256004022257,35.97486141511337,38.02703088757999,38.02703088757999,38.6875,-0.6604691124200102,-0.6900000000000001,2.5,1.0,0.0,1.0
314.437547,13.815765785770019,4.268991282420535,146.71930509065334,-0.44996977363270874,0.513747365879369,-0.008434691151128876,11.915,4.04,2.102335673318041,35.65403749218211,37.67108187827031,37.67108187827031,37.984375,-0.3132931217296928,-0.64,1.22,1.0,0.0,1.0
314.456672,13.817598546175843,4.255971218565742,146.71473464534083,-0.4542741762618946,0.5177333713752973,-0.004456262965173115,11.915,4.04,2.103687443680461,35.2910403223716,37.3140756448855,37.3140756448855,37.6328125,-0.31873685511450134,-0.4,1.52,1.0,0.0,1.0
314.477244,13.819518793112644,4.242291762617553,146.70983842659084,-0.46244748452477186,0.5263005098070531,-0.005329640484422007,11.915,4.04,2.10534023745199,34.886025640117964,36.94986814417037,36.94986814417037,37.6328125,-0.6829443558296333,-0.63,2.5,1.0,0.0,1.0
314.496722,13.821522321440685,4.2281903455168095,146.71357925862208,-0.47517465617519705,0.5390609646088391,-0.005494866432813103,11.915,4.04,2.1074018470771025,34.430784937216345,36.572005663127264,36.572005663127264,37.457031249999986,-0.8850255868727217,-0.44,3.84,1.0,0.0,1.0
314.518629,13.823553039907821,4.213895789058537,146.70284611018457,-0.4755246991630653,0.5418359678685423,9.548724353751262E-4,11.915,4.04,2.1095957956271767,33.97382283177228,36.18227823842402,36.18227823842402,36.75390625,-0.5716280115759815,-0.68,3.64,1.0,0.0,1.0
314.537606,13.82557338008523,4.199585120364252,146.71415157893458,-0.4606571743717167,0.5225537853502746,-0.003536763894289812,11.915,4.04,2.1114416742504316,33.59755860432034,35.79457029330847,35.79457029330847,36.40234375,-0.6077734566915325,-0.66,1.12,1.0,0.0,1.0
314.559792,13.827813952635257,4.183904664308606,146.71224769612206,-0.45902552667883123,0.5207436693233578,-0.015206698814464827,11.915,4.04,2.113598461507594,33.19346588799765,35.40440463251184,35.40440463251184,36.05078125,-0.6463766174881584,-0.54,1.18,1.0,0.0,1.0
314.579325,13.829698782807434,4.1706641059390135,146.70017975080958,-0.46095532945190776,0.5228938827197512,0.0019817402516308625,11.915,4.04,2.115544173215603,32.85217966617744,35.02157088756168,35.02157088756168,35.69921875,-0.6776478624383202,-0.44,0.98,1.0,0.0,1.0
314.596558,13.831177807310299,4.160294638710326,146.69282201643455,-0.46479696430240924,0.5263458810788205,-3.285880097731905E-4,11.915,4.04,2.1172385242734055,32.570871206050754,34.65396593533504,34.65396593533504,35.34765625,-0.6936903146649627,-0.6,2.42,1.0,0.0,1.0
314.618929,13.833687095215799,4.142722256170298,146.6794603562783,-0.4637934879276895,0.5245558194293223,-0.007464278064015119,11.915,4.04,2.120151154903226,32.10419929553747,34.2715009393654,34.2715009393654,34.99609375,-0.7245928106345971,-0.56,2.48,1.0,0.0,1.0
314.636199,13.835260566777421,4.13175565938589,146.6759982039346,-0.4627155420139468,0.5232956782176825,-0.020738763565924828,11.915,4.04,2.1220278716240424,31.812821606956003,33.90269903950399,33.90269903950399,34.64453125,-0.7418322104960069,-0.64,3.74,1.0,0.0,1.0
314.656734,13.83721063016475,4.118150357339726,146.67103337580957,-0.4590194955570844,0.5191187858574644,-0.005091847419349169,11.915,4.04,2.124340637434452,31.46234293915284,33.53664562445132,33.53664562445132,34.292968750000014,-0.7563231255486969,-0.55,2.84,1.0,0.0,1.0
314.676694,13.83916654239824,4.104415606086741,146.6582770437783,-0.4637459377011803,0.5253034295702017,-0.004800168741073371,11.915,4.04,2.126839843450458,31.093549538444663,33.17018121155032,33.17018121155032,33.58984375,-0.4196625384496784,-0.5700000000000001,2.08,1.0,0.0,1.0
314.696413,13.84112444547694,4.090646403721472,146.65145814143457,-0.46578474119038743,0.5275919236364472,-0.007540599217669755,11.915,4.04,2.1294752995627504,30.713985265898142,32.801751819702496,32.801751819702496,33.58984375,-0.7880919302975045,-0.46,0.88,1.0,0.0,1.0
314.71641,13.843110137126589,4.076671673090409,146.64521747737209,-0.46335559447541563,0.5248771111111514,0.004841774200964512,11.915,4.04,2.132165445410406,30.340615039379372,32.43258130265403,32.43258130265403,33.0625,-0.6299186973459712,-0.6900000000000001,3.9,1.0,0.0,1.0
314.738818,13.845442140024053,4.060229198513156,146.63776244221583,-0.46733485958597265,0.5301395910133521,6.961509529221319E-4,11.915,4.04,2.1348169708590263,29.98668205633475,32.065696415706135,32.065696415706135,32.7109375,-0.6452410842938647,-0.58,1.76,1.0,0.0,1.0
314.760243,13.84741322377992,4.046303739614546,146.62876618830958,-0.46658276641394913,0.5284892802664469,-0.013990878394280929,11.915,4.04,2.1383878651577533,29.52888918023163,31.685175330384958,31.685175330384958,32.007812499999986,-0.3226371696150281,-0.59,1.6400000000000001,1.0,0.0,1.0
314.776771,13.848977422270673,4.035231008930657,146.6167476414346,-0.4652177180151088,0.5277188686168102,-0.0201227885853036,11.915,4.04,2.1407498778666953,29.235065573697657,31.317658866881864,31.317658866881864,31.65625,-0.33859113311813616,-0.58,1.8800000000000001,1.0,0.0,1.0
314.797937,13.850973295286156,4.021062615009472,146.60399015315332,-0.4591549569847323,0.5200731348396543,-0.008628029176794847,11.915,4.04,2.1437168488978333,28.883058055652217,30.952468745197418,30.952468745197418,31.3046875,-0.3522187548025819,-0.58,1.1,1.0,0.0,1.0
314.81658,13.852817548839564,4.007923469557735,146.5985003992471,-0.45886801485266204,0.5212193796477849,-0.017790140307926913,11.915,4.04,2.1464994199659273,28.54562194415676,30.59144172504132,30.59144172504132,30.953125,-0.36168327495867914,-0.35000000000000003,1.08,1.0,0.0,1.0
314.836261,13.854703442761235,3.9944037886978285,146.57729086018455,-0.4562419686647015,0.5184102349887385,-0.004067830949483973,11.915,4.04,2.149407478991187,28.21854841571576,30.235507728642485,30.235507728642485,30.6015625,-0.36605477135751485,-0.39,1.48,1.0,0.0,1.0
314.858836,13.856998191839034,3.977981025277653,146.5745427273721,-0.46507400879734073,0.5276090342534967,-0.018078138695033826,11.915,4.04,2.153459981840453,27.76452416089152,29.86486019347984,29.86486019347984,30.425781250000014,-0.5609210565201757,-0.63,3.02,1.0,0.0,1.0
314.879724,13.85889494817456,3.9644158855050824,146.55538721174702,-0.45403665047157643,0.5151008795619454,-0.010492517356831575,11.915,4.04,2.156545573452405,27.445579665498673,29.501968114282665,29.501968114282665,30.074218749999986,-0.5722506357173209,-0.66,3.18,1.0,0.0,1.0
314.897179,13.860432483093039,3.9534450038523707,146.55839973909085,-0.45420846564097617,0.5143689070163762,-0.00563564657067027,11.915,4.04,2.1591555529374062,27.169692055507287,29.152126705466358,29.152126705466358,29.72265625,-0.5705295445336418,-0.66,1.76,1.0,0.0,1.0
314.919068,13.862653443724648,3.9375468031914975,146.5496059695596,-0.4541697203808396,0.5152513708830074,-0.0175472130388356,11.915,4.04,2.163106416204871,26.767211798124478,28.794389469365075,28.794389469365075,29.37109375,-0.5767042806349245,-0.43,1.1400000000000001,1.0,0.0,1.0
314.939139,13.864575752995068,3.923755497657625,146.5340158562783,-0.45797358663318966,0.519634674244714,-0.0035592365103270626,11.915,4.04,2.166769211185012,26.411432671101895,28.4369459496256,28.4369459496256,29.01953125,-0.5825853003744008,-0.45,1.82,1.0,0.0,1.0
314.958839,13.866401168923217,3.9102840932603717,146.51805099299705,-0.45206971723052447,0.5176860093587163,-0.006903679766854482,11.915,4.04,2.1699801618090055,26.07736629315409,28.083009001154874,28.083009001154874,28.84375,-0.7607409988451259,-0.43,1.32,1.0,0.0,1.0
314.984253,13.86861645314972,3.893705703615769,146.51132275471585,-0.4491367815048972,0.5167482208529497,-0.0023992936730138333,11.915,4.04,2.1740101121030073,25.65692235422354,27.719096004115173,27.719096004115173,28.140624999999986,-0.4215289958848132,-0.52,2.5,1.0,0.0,1.0
314.996181,13.8694889773522,3.886921537765904,146.5124980047158,-0.4498990200761307,0.5216095630443992,-0.007206010624428338,11.915,4.04,2.1753924963683158,25.47390486602093,27.382317333401037,27.382317333401037,27.7890625,-0.582526416598963,-0.65,1.74,1.0,0.0,1.0
315.01807,13.871327791444132,3.872109552141339,146.5169915242471,-0.44907485792588053,0.5264578091799443,-0.005389979356116596,11.915,4.04,2.178863508200731,25.069708224145426,27.035425967012696,27.035425967012696,27.61328125,-0.5778552829873043,-0.53,2.6,1.0,0.0,1.0
315.036397,13.872939153645984,3.8588484773970912,146.5276781804971,-0.44697518208057774,0.5246868368174883,-0.005684772573259603,11.915,4.04,2.182035960210782,24.710554795848104,26.686695291338008,26.686695291338008,27.4375,-0.7508047086619918,-0.59,3.18,1.0,0.0,1.0
315.056617,13.874553036072403,3.8453435547887445,146.52296620002832,-0.4437177920074459,0.5248885015444509,-0.0050198673045879815,11.915,4.04,2.1852238784815365,24.363757665425734,26.338254647451166,26.338254647451166,27.0859375,-0.7476828525488344,-0.6,3.04,1.0,0.0,1.0
315.076075,13.876164288081284,3.831759789055986,146.52385098909082,-0.44812965513500713,0.5300965796666204,-0.017194232486696746,11.915,4.04,2.1888530818054557,23.994855071987956,25.986744711131685,25.986744711131685,26.91015625,-0.9234115388683151,-0.6,2.88,1.0,0.0,1.0
315.096388,13.87777791635715,3.818022914255592,146.53017828596583,-0.4466695419944716,0.5300553875871624,-0.01453256664486912,11.915,4.04,2.19256303743527,23.6237869350162,25.63230104471436,25.63230104471436,26.3828125,-0.7505114552856398,-0.72,5.36,1.0,0.0,1.0
315.116663,13.879345984689046,3.804440898489859,146.52190987971582,-0.44352328941945657,0.5279214646640558,-0.006135651788899855,11.915,4.04,2.19620419784968,23.281230675309242,25.279640489303592,25.279640489303592,25.85546875,-0.575828260696408,-0.5700000000000001,3.02,1.0,0.0,1.0
315.13627,13.880906380840235,3.790939674831658,146.51274671955957,-0.4438116108452199,0.5274436985668268,-0.006403893194700771,11.915,4.04,2.2000553518281247,22.942688125240718,24.92909763469416,24.92909763469416,25.50390625,-0.5748086153058409,-0.5700000000000001,2.02,1.0,0.0,1.0
315.156416,13.882483002563387,3.7771554494233146,146.51383904768463,-0.4472620165796168,0.5332946125645269,-0.006486737721397275,11.915,4.04,2.2042067922768664,22.572310502616308,24.57557956488248,24.57557956488248,25.15234375,-0.5767641851175185,-0.42,2.58,1.0,0.0,1.0
