timestamp,hood_setpoint,hood_actual,hood_error,motor_voltage,stator_current,velocity_rps,is_homed,flywheel_rpm_target,distance_to_target
45.680004,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,2379.3497498007473,1.483975143341607
45.814789,0.0,0.0,0.0,0.0,-0.7000000000000001,0.0,0.0,2380.082438297038,1.4851885830253455
45.854393,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,2380.1300292584224,1.4853842225119447
45.895852,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,2380.1361513697075,1.485742487564636
45.934343,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,2380.0601614401517,1.485503507173724
45.961018,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,2379.896163776345,1.4851013207900094
45.973335,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2379.7596502649576,1.484585465884626
45.994111,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,2379.6755962514935,1.4845821279752374
46.015834,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2379.675260424323,1.4844808927424777
46.025925,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,2379.6384140047585,1.4844954654267888
46.051487,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,2379.570443254917,1.4843128955382894
46.07677,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,2379.456249926658,1.4840986669993335
46.091814,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,2379.4215555980268,1.484138755367116
46.106024,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,2379.3927856421888,1.4840257970288397
46.122886,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,2379.3810265307134,1.4839645515913278
46.141547,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,2379.3294479477854,1.483915257976666
46.159986,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,2379.2945670645013,1.4837161388954223
46.18091,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,2379.321287429696,1.4836185748215127
46.200016,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,2379.326576055,1.483808509155426
46.228769,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,2379.3218503688513,1.483863525629536
46.265739,0.0,0.0,0.0,0.0,-0.7000000000000001,0.0,0.0,2379.261841933447,1.483721025559852
46.307514,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2379.2240780348393,1.4834816188437292
46.341349,0.0,0.0,0.0,0.0,-0.8200000000000001,0.0,0.0,2379.1925691271676,1.4834344987023131
46.358452,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,2379.1853469531925,1.4833483313103335
46.384904,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,2379.157839592286,1.483326368024826
46.409298,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,2379.139747470055,1.483268884314218
46.46198,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,2379.1473969500958,1.4832463532423938
46.483034,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,2379.141326420883,1.4832438331383662
46.513307,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,2379.1701686991005,1.4833255283068254
46.541132,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,2379.155675100268,1.4832964229323127
46.571833,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2379.159215184759,1.4832997013738698
46.585226,0.0,0.0,0.0,0.0,-0.76,0.0,0.0,2379.145715493176,1.483319020660574
46.60884,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,2379.1538422530866,1.483340686295258
46.640486,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,2379.152773692326,1.4833008998543047
46.669758,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,2379.112908779212,1.4832885146629582
46.697416,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,2379.1092296193974,1.4831841488331332
46.7099,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,2379.12853037839,1.4831906999116464
46.735017,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,2379.1767804665383,1.4833536767832805
46.748392,0.0,0.0,0.0,0.0,-0.84,0.0,0.0,2379.179306502133,1.4833535759487384
46.768166,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,2379.1804860158545,1.4833778085233358
46.793153,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,2379.1816391177836,1.483401849849522
46.804821,0.0,0.0,0.0,0.0,-0.84,0.0,0.0,2379.1827081715037,1.4833922633003735
46.82504,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,2379.183101649773,1.4834274690258784
46.835985,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,2379.183415956774,1.4834275237315748
46.855666,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,2379.175502615086,1.483397400567396
46.893193,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,2379.162232286231,1.4833651915041093
46.979116,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,2379.14474498262,1.4833334370450435
46.992472,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,2379.139913913754,1.4833170034316714
47.029183,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,2379.1367658158842,1.4832997030333492
47.050534,0.0,0.0,0.0,0.0,-0.76,0.0,0.0,2379.1102573201133,1.483299803929793
47.084851,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,2379.1201888421488,1.4832492400601198
47.093514,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,2379.105764850724,1.4832491423719472
47.134213,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,2379.117928230947,1.4832198928754645
47.145473,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,2379.109605800913,1.4832526966121102
47.170163,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,2379.1206575148294,1.4832109125897401
47.188694,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,2379.124688676106,1.4832201041215138
47.198841,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,2379.12788404914,1.483219159919504
47.21331,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,2379.12788404914,1.4832295314567912
47.238223,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,2379.1428101625684,1.483302299434344
47.262857,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,2379.1488818496173,1.483321702516825
47.274766,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,2379.1579518447543,1.4833217831601146
47.298733,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,2379.1684195592393,1.4833459084799956
47.315743,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,2379.1905583328685,1.4834330096472508
47.449749,0.0,0.0,0.0,-0.09,4.74,0.0,0.0,2379.184674417966,1.483407289098825
47.48542,0.0,0.0,0.0,-0.09,4.6000000000000005,0.0,0.0,2379.1823226715246,1.483408120572148
47.497886,0.0,0.0,0.0,-0.09,10.120000000000001,0.0,0.0,2379.170857013134,1.4833849431358939
47.51369,0.0,0.0,0.0,-0.09,5.64,0.0,0.0,2379.1878886167674,1.4833585617090612
47.534912,0.0,0.0,0.0,-0.09,16.0,0.0,0.0,2379.1789734892004,1.4833885073007373
47.546004,0.0,0.0,0.0,-0.09,-14.780000000000001,0.0,0.0,2379.179803184799,1.4834065835084995
47.583884,0.0,0.0,0.0,-0.09,-12.98,0.0,0.0,2379.1725880535187,1.4833798315752382
47.608611,0.0,0.0,0.0,-0.09,-18.84,0.0,0.0,2379.1704069896205,1.483379866090923
47.62308,0.0,0.0,0.0,-0.09,-17.740000000000002,0.0,0.0,2379.1729120241544,1.4833809248026353
47.638606,0.0,0.0,0.0,-0.09,-20.8,-0.001953125,0.0,2379.1513297911797,1.483382814983575
47.655412,0.0,0.0,0.0,-0.08,-13.98,-0.001953125,0.0,2379.1603229644356,1.4833078670075623
47.678637,0.0,0.0,0.0,-0.09,-9.58,0.0,0.0,2379.16762552177,1.4833555093958943
47.708243,0.0,0.0,0.0,-0.09,-4.48,0.0,0.0,2379.1845860504236,1.4833555050999783
47.771777,0.0,-0.9667968749999999,0.9667968749999999,-1.51,7.32,-0.041015625,0.0,2379.185900794378,1.4833950498075172
47.792015,0.0,-1.1425781250000002,1.1425781250000002,-1.51,14.16,-0.033203125,0.0,2379.1550810887975,1.4833814316387988
47.814516,0.0,-1.40625,1.40625,-1.51,23.02,-0.025390625000000003,0.0,2379.1508034715907,1.4833066187043635
47.829949,0.0,-1.494140625,1.494140625,-1.5,26.5,-0.01953125,0.0,2379.1332115559794,1.4832940636696161
47.846181,0.0,-1.58203125,1.58203125,-1.28,28.44,-0.013671875,0.0,2379.1304764712554,1.483219571481306
47.861781,0.0,-1.58203125,1.58203125,-1.03,27.900000000000002,-0.00390625,0.0,2379.131945356255,1.4832253981870163
47.901181,0.0,0.17578125,-0.17578125,0.0,-13.8,0.021484374999999997,1.0,2379.1367391551903,1.4832423627371183
47.914185,0.0,0.263671875,-0.263671875,0.01,11.1,0.01953125,1.0,2379.146440252268,1.4832426444472877
47.928134,0.0,0.3515625,-0.3515625,-0.58,12.74,-0.001953125,1.0,2379.127298583921,1.4831847258878277
47.942195,0.0,0.3515625,-0.3515625,-0.58,12.86,-0.001953125,1.0,2379.125574447763,1.4831898065809197
47.962192,0.0,0.263671875,-0.263671875,-0.59,15.72,-0.005859375,1.0,2379.1446155826293,1.4831909835181374
47.981521,0.0,0.263671875,-0.263671875,-0.6,13.72,-0.001953125,1.0,2379.098685902111,1.4832683623482352
48.004523,0.0,0.263671875,-0.263671875,-0.61,16.78,-0.005859375,1.0,2379.1140285073234,1.4831474129690738
48.016618,0.0,0.263671875,-0.263671875,-0.55,16.38,-0.00390625,1.0,2379.117150179587,1.4832045108003633
48.045166,0.0,0.3515625,-0.3515625,-0.06,7.5200000000000005,0.01171875,1.0,2379.117150179587,1.483204656729255
48.057873,0.0,0.439453125,-0.439453125,-0.07,5.96,0.01171875,1.0,2379.128158299405,1.4832414990613458
48.07928,0.0,0.52734375,-0.52734375,-0.09,4.24,0.009765625,1.0,2379.12163021676,1.4832469201834695
48.095864,0.0,0.52734375,-0.52734375,-0.1,3.98,0.005859375,1.0,2379.145015169798,1.4831961380012761
48.120405,0.0,0.615234375,-0.615234375,-0.11,2.58,0.0078125,1.0,2379.1346624859925,1.4832412611184393
48.135319,0.0,0.703125,-0.703125,-0.12,1.6,0.00390625,1.0,2379.127211790806,1.4832249568650024
48.163089,0.0,0.703125,-0.703125,-0.13,1.3800000000000001,0.00390625,1.0,2379.119644540519,1.4831794385871342
48.176575,0.0,0.703125,-0.703125,-0.14,1.86,0.00390625,1.0,2379.1387075382013,1.4832493455915057
48.203379,0.0,0.791015625,-0.791015625,-0.14,0.66,-0.001953125,1.0,2379.1504192868406,1.4832753345781697
48.323268,0.0,0.791015625,-0.791015625,-0.14,0.84,0.0,1.0,2379.125971237113,1.4832298272121904
48.333359,0.0,0.791015625,-0.791015625,-0.14,0.68,0.0,1.0,2379.125971237113,1.4832288387707966
48.343265,0.0,0.791015625,-0.791015625,-0.14,0.72,0.0,1.0,2379.125971237113,1.4832289859211343
48.366786,0.0,0.791015625,-0.791015625,-0.14,1.3800000000000001,0.0,1.0,2379.1153393357754,1.4832291609010166
48.409841,0.0,0.791015625,-0.791015625,-0.14,0.86,0.0,1.0,2379.1153393357754,1.4832039734001141
48.430784,0.0,0.791015625,-0.791015625,-0.14,1.0,0.0,1.0,2379.1332163756174,1.483223458366129
48.44746,0.0,0.791015625,-0.791015625,-0.14,1.32,0.0,1.0,2379.136028925165,1.4832634493745371
48.465324,0.0,0.791015625,-0.791015625,-0.14,0.9,0.0,1.0,2379.1572749783,1.4832633574746954
48.485432,0.0,0.791015625,-0.791015625,-0.14,0.74,0.0,1.0,2379.184525175049,1.4833821331999761
48.497879,0.0,0.791015625,-0.791015625,-0.14,1.02,0.0,1.0,2379.2034987003885,1.4833821713269508
48.529525,0.0,0.791015625,-0.791015625,-0.14,0.98,0.0,1.0,2379.19867551714,1.4834254490521843
48.548576,0.0,0.791015625,-0.791015625,-0.14,0.96,0.0,1.0,2379.1878583769676,1.4834089356274924
48.574435,0.0,0.791015625,-0.791015625,-0.14,0.76,0.0,1.0,2379.196069718899,1.483400712783466
48.584192,0.0,0.791015625,-0.791015625,-0.14,0.9400000000000001,0.0,1.0,2379.196069718899,1.48343536456237
48.59829,0.0,0.791015625,-0.791015625,-0.14,0.9,0.0,1.0,2379.2111969346106,1.4834416923154
48.617471,0.0,0.791015625,-0.791015625,-0.14,0.98,0.0,1.0,2379.2087800329773,1.4834738680649344
48.636615,0.0,0.791015625,-0.791015625,-0.14,0.9,0.0,1.0,2379.2056110091316,1.4834426405387346
48.65932,0.0,0.791015625,-0.791015625,-0.14,1.18,0.0,1.0,2379.201600157872,1.4834158904783172
48.682118,0.0,0.791015625,-0.791015625,-0.14,1.1400000000000001,0.0,1.0,2379.1870413577744,1.48341102562988
48.696754,0.0,0.791015625,-0.791015625,-0.14,1.16,0.0,1.0,2379.200802977087,1.4834109126510915
48.722946,0.0,0.791015625,-0.791015625,-0.14,1.06,0.0,1.0,2379.197789087059,1.4834215082107165
48.73697,0.0,0.791015625,-0.791015625,-0.14,1.04,0.0,1.0,2379.197789087059,1.4834215972359521
48.757524,0.0,0.791015625,-0.791015625,-0.14,0.8200000000000001,0.0,1.0,2379.210119632556,1.4834322400079674
48.777576,0.0,0.791015625,-0.791015625,-0.14,0.64,0.0,1.0,2379.215439583777,1.4834458419182428
48.795236,0.0,0.791015625,-0.791015625,-0.14,1.02,0.0,1.0,2379.212498911341,1.483464425351526
48.816939,0.0,0.791015625,-0.791015625,-0.14,1.12,0.0,1.0,2379.196008919561,1.4834341609662698
48.844504,0.0,0.791015625,-0.791015625,-0.14,1.12,0.0,1.0,2379.1954793214545,1.4834072786688695
48.860142,0.0,0.791015625,-0.791015625,-0.14,0.7000000000000001,0.0,1.0,2379.198672026693,1.483424459554012
48.902492,0.0,0.791015625,-0.791015625,-0.14,1.2,0.0,1.0,2379.193908379107,1.4834321667005947
48.980958,0.0,0.791015625,-0.791015625,-0.14,0.9,0.0,1.0,2379.181589920743,1.483434081178479
48.995168,0.0,0.791015625,-0.791015625,-0.14,0.98,0.0,1.0,2379.211095354546,1.483492637061057
49.010249,0.0,0.791015625,-0.791015625,-0.14,1.2,0.0,1.0,2379.193904433057,1.483492667743932
49.030561,0.0,0.791015625,-0.791015625,-0.14,0.96,0.0,1.0,2379.1995870765372,1.4834338123015063
49.040708,0.0,0.791015625,-0.791015625,-0.14,0.6,0.0,1.0,2379.2069319815328,1.4834367043625438
49.062745,0.0,0.791015625,-0.791015625,-0.14,1.2,0.0,1.0,2379.2125400164227,1.4834534616827852
49.074079,0.0,0.791015625,-0.791015625,-0.14,1.16,0.0,1.0,2379.2238394692336,1.4834894386961255
49.097378,0.0,0.791015625,-0.791015625,-0.14,0.96,0.0,1.0,2379.222008939241,1.4834902882843217
49.115483,0.0,0.791015625,-0.791015625,-0.14,1.1400000000000001,0.0,1.0,2379.2228714602843,1.4834686555224326
49.134608,0.0,0.791015625,-0.791015625,-0.14,0.5,0.0,1.0,2379.2138770153256,1.4834613034577109
49.164844,0.0,0.791015625,-0.791015625,-0.14,0.7000000000000001,0.0,1.0,2379.1965293448047,1.4834185477551332
49.176883,0.0,0.791015625,-0.791015625,-0.14,1.24,0.0,1.0,2379.1803873137383,1.4834185061639782
49.19842,0.0,0.791015625,-0.791015625,-0.14,0.74,0.0,1.0,2379.1882286959694,1.4834075758137446
49.219994,0.0,0.791015625,-0.791015625,-0.14,0.86,0.0,1.0,2379.2001839529617,1.4834285670424157
49.236837,0.0,0.791015625,-0.791015625,-0.14,1.26,0.0,1.0,2379.1988304587335,1.4834276853088946
49.262529,0.0,0.791015625,-0.791015625,-0.14,0.76,0.0,1.0,2379.2019790265617,1.4834461079823027
49.282118,0.0,0.791015625,-0.791015625,-0.14,0.78,0.0,1.0,2379.211964796712,1.4834151920552645
49.297792,0.0,0.791015625,-0.791015625,-0.14,0.86,0.0,1.0,2379.2301738405386,1.4834541845162452
49.320423,0.0,0.791015625,-0.791015625,-0.14,1.18,0.0,1.0,2379.2235005767375,1.4835098728246097
49.336803,0.0,0.791015625,-0.791015625,-0.14,0.9,0.0,1.0,2379.211092704057,1.4835033394514214
49.361753,0.0,0.791015625,-0.791015625,-0.14,1.04,0.0,1.0,2379.201930518535,1.4834682390427654
49.378262,0.0,0.791015625,-0.791015625,-0.14,0.84,0.0,1.0,2379.20440959544,1.483439250047453
49.398593,0.0,0.791015625,-0.791015625,-0.14,0.86,0.0,1.0,2379.220020399608,1.4834588658479162
49.417069,0.0,0.791015625,-0.791015625,-0.14,0.78,0.0,1.0,2379.223989434405,1.4835173159464663
49.436546,0.0,0.791015625,-0.791015625,-0.14,0.6,0.0,1.0,2379.223989434405,1.4835319019503728
49.466505,0.0,0.791015625,-0.791015625,-0.14,0.52,0.0,1.0,2379.2054775250963,1.4834893435766972
49.476911,0.0,0.791015625,-0.791015625,-0.14,0.8200000000000001,0.0,1.0,2379.2054775250963,1.4834894621456742
49.494867,0.0,0.791015625,-0.791015625,-0.14,1.16,0.0,1.0,2379.214873000082,1.4835225621727048
49.51594,0.0,0.791015625,-0.791015625,-0.14,1.06,0.0,1.0,2379.223747291403,1.4835011619576224
49.536494,0.0,0.791015625,-0.791015625,-0.14,0.98,0.0,1.0,2379.2279924257937,1.4834838019569918
49.561184,0.0,0.791015625,-0.791015625,-0.14,1.02,0.0,1.0,2379.2239126764457,1.483498677846585
49.577025,0.0,0.791015625,-0.791015625,-0.14,1.0,0.0,1.0,2379.2167844152327,1.483488550722687
49.596744,0.0,0.791015625,-0.791015625,-0.14,0.84,0.0,1.0,2379.225454075578,1.4834886459464265
49.621119,0.0,0.791015625,-0.791015625,-0.14,0.88,0.0,1.0,2379.2146012177964,1.4835031580337112
49.638092,0.0,0.791015625,-0.791015625,-0.14,1.0,0.0,1.0,2379.214782766335,1.4834512774510713
49.658052,0.0,0.791015625,-0.791015625,-0.14,0.54,0.0,1.0,2379.196152876599,1.483451155118356
49.679904,0.0,0.791015625,-0.791015625,-0.14,0.8,0.0,1.0,2379.194472335748,1.4834115866936985
49.696191,0.0,0.791015625,-0.791015625,-0.14,0.9400000000000001,0.0,1.0,2379.207182116228,1.483425300457981
49.72064,0.0,0.791015625,-0.791015625,-0.14,1.08,0.0,1.0,2379.197542971292,1.4834515010036233
49.736778,0.0,0.791015625,-0.791015625,-0.14,1.1400000000000001,0.0,1.0,2379.180189138994,1.4834317872972602
49.761654,0.0,0.791015625,-0.791015625,-0.14,0.8,0.0,1.0,2379.192285132978,1.4834024651602375
49.782634,0.0,0.791015625,-0.791015625,-0.14,0.78,0.0,1.0,2379.2081529236384,1.4834024102636003
49.916231,0.0,0.791015625,-0.791015625,-0.14,1.1400000000000001,0.0,1.0,2379.1919777576295,1.4834195476167917
49.966186,5.0,1.0546875,3.9453125,2.3000000000000003,10.74,0.072265625,1.0,2379.1825501322346,1.4834193673016995
49.99082,5.0,1.845703125,3.154296875,3.2600000000000002,9.620000000000001,0.103515625,1.0,2379.1910317645197,1.483413840040454
50.040553,5.0,3.955078125,1.044921875,3.23,5.5200000000000005,0.11328125,1.0,2379.1943482471133,1.483421702656929
50.067636,5.0,4.921875,0.078125,1.59,2.24,0.072265625,1.0,2379.193960959078,1.4834089322526949
50.080305,5.0,5.185546875,-0.185546875,0.76,2.64,0.048828125,1.0,2379.1876482861553,1.4834089507837265
50.098243,5.0,5.361328125,-0.361328125,-0.08,-3.02,0.009765625,1.0,2379.192038546948,1.4833984505765914
50.126347,5.0,5.361328125,-0.361328125,-0.07,-1.16,-0.001953125,1.0,2379.212407753628,1.4834170226229817
50.136456,5.0,5.361328125,-0.361328125,-0.07,-1.26,-0.001953125,1.0,2379.2233880046606,1.483482322766356
50.163335,5.0,5.361328125,-0.361328125,-0.06,-0.92,-0.00390625,1.0,2379.223986379645,1.4835274723031713
50.174502,5.0,5.361328125,-0.361328125,-0.06,-0.36,-0.0078125,1.0,2379.216938400484,1.4835184603293903
50.196874,5.0,5.361328125,-0.361328125,-0.06,-0.74,0.001953125,1.0,2379.2087342462,1.4835185073913406
50.222232,5.0,5.361328125,-0.361328125,-0.06,-1.1,0.0,1.0,2379.2096854053184,1.483500287669521
50.234808,5.0,5.361328125,-0.361328125,-0.06,-1.22,0.0,1.0,2379.2096854053184,1.4834960846324543
50.255399,5.0,5.361328125,-0.361328125,-0.06,-1.04,0.0,1.0,2379.231514858146,1.4834865210402055
50.276398,5.0,5.361328125,-0.361328125,-0.06,1.0,0.0,1.0,2379.231514858146,1.4835469997481683
50.295708,5.0,5.361328125,-0.361328125,-0.06,0.68,0.0,1.0,2379.238700165005,1.483539509569506
50.326223,5.0,5.361328125,-0.361328125,-0.06,0.42,0.0,1.0,2379.2419814448785,1.483566717361926
50.337872,5.0,5.361328125,-0.361328125,-0.06,0.7000000000000001,0.0,1.0,2379.231789648891,1.4835511411220927
50.360596,5.0,5.361328125,-0.361328125,-0.06,0.46,0.0,1.0,2379.223739444745,1.4834970622633608
50.376994,5.0,5.361328125,-0.361328125,-0.06,0.38,0.0,1.0,2379.230279637367,1.4834969781803102
50.40161,5.0,5.361328125,-0.361328125,-0.06,0.38,0.0,1.0,2379.230279637367,1.483498309174149
50.416617,5.0,5.361328125,-0.361328125,-0.06,0.56,0.0,1.0,2379.1992022059826,1.4834415549448496
50.439378,5.0,5.361328125,-0.361328125,-0.06,0.64,0.0,1.0,2379.1840464842626,1.4833863830667595
50.456407,5.0,5.361328125,-0.361328125,-0.06,0.6,0.0,1.0,2379.1696824415208,1.4833873551891492
