timestamp,hood_setpoint,hood_actual,hood_error,motor_voltage,stator_current,velocity_rps,is_homed,flywheel_rpm_target,distance_to_target
21.350031,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,2378.5238038876423,1.481278694673394
21.383607,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,2378.514752985998,1.4812265333451484
21.41555,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,2378.4803942203034,1.4811848424158962
21.477989,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,2378.4521233227183,1.480984764704841
21.528538,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,2378.421909654232,1.4809563131977725
21.571388,0.0,0.0,0.0,0.0,-0.84,0.0,0.0,2378.377927995906,1.480957057488413
21.590254,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2378.4103470470313,1.4808224439251045
21.604611,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,2378.425579461493,1.4808398665636961
21.625165,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2378.395278427312,1.4809041050139184
21.650727,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,2378.4058865803854,1.4808343087922669
21.694746,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,2378.4066850911813,1.4807917216669584
21.734499,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,2378.370633752621,1.4808482285508167
21.749561,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,2378.3933315445975,1.4807303386703545
21.765217,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2378.415723830416,1.4808266992111878
21.785697,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,2378.4297534316897,1.4808276804982428
21.803171,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2378.424132097079,1.480847388975161
21.83235,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,2378.408596697427,1.4808374831242253
21.865091,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,2378.3974973818767,1.480813521866657
21.910538,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2378.413610342083,1.4807643313391257
21.935265,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,2378.4462678569516,1.4807625677331668
21.955874,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,2378.4573276901187,1.480838178316429
