timestamp,hood_setpoint,hood_actual,hood_error,motor_voltage,stator_current,velocity_rps,is_homed,flywheel_rpm_target,distance_to_target
15.740185,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,2380.254321502497,1.4859291432771973
15.786263,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,2380.106458720445,1.4850111116934783
15.811918,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2380.4158914103537,1.4851507221445344
15.833547,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,2380.7597899846596,1.4863925464025751
15.852654,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,2381.0327790086326,1.4875533831465209
15.870833,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2381.057686812881,1.4878425657694045
15.937761,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,2381.2737074628667,1.488068014875749
15.971541,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,2381.28895845275,1.4887340956032686
16.000497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.220390572522,1.4891530583123669
16.020643,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,2381.095644362037,1.4888026337864855
16.043329,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,2381.036662196016,1.4886608278353375
16.076886,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2380.926861174426,1.4886323186995989
16.094286,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,2380.849178658552,1.4884108907304299
16.130069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.8483932723184,1.4882973812406655
16.181174,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2380.806450956475,1.488439428436014
16.225657,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2380.7640081458785,1.488565708404137
16.247398,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,2380.745223099672,1.488599073444475
16.283218,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,2380.69503716466,1.4884385186574158
16.305534,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,2380.722662276629,1.4885119099576853
16.326903,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,2380.7240182352493,1.488633293792262
16.355285,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,2380.654722366559,1.4886111530229842
16.405444,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,2380.6629336504498,1.4883775269674393
16.479866,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,2380.617942412824,1.4883329318025516
16.582151,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,2380.6086707896393,1.4883110581390737
16.99526,0.0,0.0,0.0,-0.08,5.2,0.0,0.0,2380.574195423633,1.4882259062670378
17.049852,0.0,0.0,0.0,-0.08,9.3,0.0,0.0,2380.5321227857753,1.4880792191604806
17.076379,0.0,0.0,0.0,-0.08,9.36,0.0,0.0,2380.5344335053537,1.4881007813403824
17.097952,0.0,0.0,0.0,-0.08,11.34,0.0,0.0,2380.504181134359,1.4880823953921218
17.112217,0.0,0.0,0.0,-0.08,13.200000000000001,0.0,0.0,2380.5528806653583,1.4881489254441138
17.137093,0.0,0.0,0.0,-0.08,7.94,0.0,0.0,2380.5151145109276,1.4882067453721457
17.158425,0.0,0.0,0.0,-0.08,9.120000000000001,0.0,0.0,2380.52442292483,1.4881438645302134
17.213352,0.0,0.0,0.0,-0.08,13.5,0.0,0.0,2380.537749145456,1.4881230570398414
17.261118,0.0,0.0,0.0,-0.08,13.74,0.0,0.0,2380.4928554243884,1.487945364643145
17.304451,0.0,-0.52734375,0.52734375,-1.51,20.26,-0.16796875,0.0,2380.4793993182766,1.4880276053344461
17.332888,0.0,-1.9335937499999998,1.9335937499999998,-1.51,28.36,-0.033203125,0.0,2380.488628883955,1.4878798914243543
17.361251,0.0,-1.9335937499999998,1.9335937499999998,-1.51,44.1,0.0,0.0,2380.4643214262865,1.4879580684932012
17.416846,0.0,-2.021484375,2.021484375,-1.26,46.84,0.0,0.0,2380.4425850367816,1.4878942696548956
17.463796,0.0,0.52734375,-0.52734375,0.0,-0.28,0.0,1.0,2380.448092835729,1.4878480513203431
17.490118,0.0,0.52734375,-0.52734375,-0.05,0.32,0.0,1.0,2380.5202137073466,1.487794136089247
17.515198,0.0,0.52734375,-0.52734375,-0.05,0.4,-0.00390625,1.0,2380.5265073086753,1.4880777418157578
17.536196,0.0,0.52734375,-0.52734375,-0.06,0.64,0.0,1.0,2380.530491881006,1.4880583248605395
17.559922,0.0,0.52734375,-0.52734375,-0.06,0.46,0.0,1.0,2380.540215147852,1.4881582645713345
17.576023,0.0,0.52734375,-0.52734375,-0.06,0.56,0.0,1.0,2380.5195649929287,1.4881733074362402
17.598302,0.0,0.52734375,-0.52734375,-0.06,0.46,0.0,1.0,2380.530074457184,1.4881935932765467
