timestamp,hood_setpoint,hood_actual,hood_error,motor_voltage,stator_current,velocity_rps,is_homed,flywheel_rpm_target,distance_to_target
17.604855,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,2379.005678844853,1.48148927269727
17.632996,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,2378.9835760222854,1.4814220480418454
17.668964,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,2378.967612502956,1.4813757797139564
17.703838,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,2378.9565789475564,1.4813973654627566
17.747987,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2378.976427729022,1.4813950722181657
17.787666,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,2379.0059797111894,1.4814880662163603
17.862775,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,2379.0206241654423,1.4815172725548085
17.931224,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,2379.029817443304,1.4815739289805827
17.955654,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,2378.999749297581,1.481541541481226
17.97567,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,2379.0221243174956,1.4814821126065159
17.995964,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,2379.0063602285727,1.481496695880026
18.024234,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,2379.0057482628226,1.4814774337961956
18.070553,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,2379.0167856645594,1.4814822015364346
18.103943,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,2378.9973954918814,1.4814510399710117
18.138131,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,2378.998177957701,1.4814940170609738
18.157571,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,2379.1002796416356,1.4817338427755296
18.174971,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,2379.1069803999344,1.4817298685645142
18.188921,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,2379.099661170289,1.4817497932822792
18.203538,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,2379.111291723088,1.481758511949192
18.239302,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,2379.127080415653,1.4816884137212734
18.273045,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,2379.124199832984,1.4817238196893117
18.415917,0.0,0.0,0.0,-0.08,16.76,0.0,0.0,2379.102926783923,1.481736492053363
18.456634,0.0,0.0,0.0,-0.09,0.18,0.0,0.0,2379.060944675642,1.4816299558431913
18.490618,0.0,0.0,0.0,-0.09,14.44,0.0,0.0,2379.0488000142523,1.4816138135169714
18.533005,0.0,0.0,0.0,-0.09,-7.54,0.0,0.0,2379.080158075113,1.4815988575332408
18.704036,0.0,0.0,0.0,-1.51,17.88,-0.02734375,0.0,2379.0392298218953,1.481536630363924
18.793076,0.0,-1.3183593749999998,1.3183593749999998,-1.51,19.36,-0.02734375,0.0,2379.0120084745386,1.4814633091564708
18.855533,0.0,-1.7578125,1.7578125,-1.51,33.92,-0.013671875,0.0,2379.008090134944,1.4814233094324818
18.900035,0.0,-1.845703125,1.845703125,-1.51,38.22,-0.0078125,0.0,2379.0079353529927,1.4813917947348902
18.941828,0.0,-1.9335937499999998,1.9335937499999998,-1.51,42.14,-0.005859375,0.0,2379.0095232350004,1.4813376412003065
